Transaction_ID,Order_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Order_Date,Order_Time,Sales_Channel
T02006384,O0103192,C02353,David Martin,46.0,Male,Consumer,2024-11-08,11:57:51,Retail Store
T02007151,O0107151,C04205,David White,46.0,Male,Consumer,2023-05-03,21:55:07,Online
T02001936,O0101936,C02908,Ella Clark,19.0,Male,Consumer,2025-08-29,16:27:57,Online
T02004582,O0104582,C00405,Olivia Davis,27.0,Male,Small Business,2025-12-07,16:38:46,Retail Store
T02015735,O0115735,C02383,Alexander Smith,53.0,Female,Consumer,2025-05-21,15:55:38,Retail Store
T02008144,O0104072,C03692,David Hall,58.0,Female,Consumer,2025-12-11,22:55:41,Online
T02015196,O0115196,C02549,Ava Walker,,Male,Small Business,2024-03-14,11:36:45,Online
T02002724,O0102724,C03504,Noah Jones,42.0,Male,Consumer,2025-07-28,20:13:29,Online
T02005219,O0105219,C04434,Emily Williams,29.0,Male,Consumer,2025-02-20,13:21:19,Retail Store
T02016533,O0116533,C05151,Aria Wright,51.0,Female,Small Business,2024-05-21,20:37:22,Online
T02015564,O0107782,C01237,Leo Jones,31.0,Female,Consumer,2024-10-21,12:31:00,Online
T02010101,O0110101,C01490,Max Martin,21.0,male,Returning Customer,2025-06-20,12:27:16,Retail Store
T02002897,O0102897,C05320,Lucas Lewis,18.0,Female,Corporate,2024-08-02,19:36:16,Retail Store
T02014473,O0114473,C02718,Alexander Taylor,36.0,Female,Corporate,2025-09-20,07:58:19,B2B Portal
T02007519,O0103759,C02888,Noah Brown,18.0,Female,Small Business,2025-11-27,16:01:44,B2B Portal
T02011198,O0111198,C02999,William Green,49.0,Male,Consumer,2024-12-18,11:56:59,B2B Portal
T02015293,O0115293,C04643,Liam Williams,18.0,Male,Consumer,2024-11-04,16:19:04,Online
T02001227,O0101227,C01252,Theo Thomas,37.0,Male,Returning Customer,2023-09-14,13:19:28,Retail Store
T02015755,O0107877,C00819,Isla Harris,55.0,Female,Consumer,2025-04-11,22:47:02,Online
T02008848,O0108848,C02735,Evelyn Adams,22.0,Male,Premium,2025-06-30,13:05:04,Retail Store
T02009699,O0104849,C01758,George Thompson,47.0,Male,Small Business,2024-05-20,19:06:14,Online
T02011337,O0111337,C03266,Olivia Brown,36.0,Male,Premium,2025-04-20,19:17:16,Online
T02006631,O0106631,C02787,Liam Smith,27.0,Female,Consumer,2025-10-31,08:02:14,Online
T02017736,O0117736,C01151,Mia Hall,46.0,Male,Consumer,2023-12-04,23:27:47,Retail Store
T02017039,O0108519,C01168,William Anderson,37.0,Male,Premium,2025-02-28,19:49:45,Online
T02008046,O0108046,C04356,Maya Miller,48.0,Male,Small Business,2022-03-15,11:57:34,B2B Portal
T02010481,O0105240,C00699,Emma Brown,37.0,Male,Small Business,2025-06-27,15:33:41,Online
T02002041,O0102041,C01395,Nora Scott,53.0,Non-binary,Small Business,2022-09-17,17:24:30,Phone Order
T02000459,O0100459,C04812,Olivia Baker,18.0,Male,Consumer,2024-02-03,16:08:19,Online
T02007572,O0103786,C01852,Benjamin White,40.0,Female,Premium,2025-03-03,19:26:16,Online
T02014272,O0114272,C01330,Noah Wilson,55.0,Female,Small Business,2025-04-09,18:00:40,Online
T02004767,O0104767,C03666,Thomas Thompson,19.0,Female,Consumer,2023-01-14,13:51:10,Phone Order
T02006851,O0106851,C02571,Thomas Nelson,49.0,Female,Consumer,2022-10-27,18:44:25,Online
T02010763,O0110763,C02726,Sophie Wright,46.0,Male,Corporate,2025-12-24,14:47:13,Online
T02015477,O0115477,C01176,Alexander Wilson,50.0,Male,Corporate,2022-02-04,21:18:02,Online
T02017836,O0108918,C00764,Amelia Johnson,44.0,Male,Consumer,2022-10-15,15:26:22,Retail Store
T02015886,O0107943,C01019,Ella Young,50.0,Female,Consumer,2025-01-22,18:58:17,Online
T02011326,O0111326,C00859,Freya Allen,42.0,,New Customer,2022-07-06,17:26:38,Online
T02000241,O0100241,C03384,Ava Anderson,61.0,Female,Consumer,2023-03-04,16:17:45,Retail Store
T02009553,O0104776,C05077,Sophia Walker,28.0,Male,Consumer,2025-11-07,17:42:20,Online
T02006786,O0103393,C01194,Henry Taylor,33.0,Female,Corporate,2023-12-27,22:44:23,Online
T02006501,O0106501,C00135,Michael Jackson,28.0,Female,Returning Customer,2025-11-15,13:31:13,Retail Store
T02012635,O0112635,C03740,Aria Anderson,25.0,Female,Returning Customer,2024-05-12,15:26:50,Retail Store
T02014210,O0114210,C00175,Aria Lewis,45.0,Female,Consumer,2022-08-08,20:34:21,Online
T02003996,O0103996,C05124,Ava Brown,26.0,Female,Returning Customer,2023-10-20,14:45:22,Online
T02005700,O0105700,C02842,Thomas Moore,38.0,Male,Consumer,2025-02-27,08:25:51,Online
T02012608,O0106304,C04312,Grace Martin,18.0,Male,New Customer,2022-01-25,15:40:09,B2B Portal
T02011436,O0111436,C03290,Hannah Anderson,33.0,Female,Consumer,2022-11-16,12:38:42,Retail Store
T02017129,O0108564,C01789,Henry Adams,59.0,Male,Consumer,2022-06-20,02:22:53,Retail Store
T02006870,O0106870,C00593,Noah Miller,44.0,Male,New Customer,2022-03-20,17:22:40,Retail Store
T02002442,O0102442,C03354,Nora Brown,,Female,Consumer,2025-11-23,17:18:09,Online
T02015782,O0115782,C02840,Samuel Lewis,48.0,Female,New Customer,2022-11-17,12:42:54,Retail Store
T02016141,O0116141,C03547,Ava Brown,51.0,Male,Small Business,2025-02-21,18:30:18,Online
T02000941,O0100941,C01518,Sophie King,52.0,Female,New Customer,2022-07-17,15:17:17,Online
T02008555,O0104277,C01716,Noah Taylor,41.0,Female,Consumer,2025-09-18,17:07:33,Retail Store
T02007975,O0107975,C01376,Maya Harris,28.0,Female,Consumer,2022-05-21,21:50:27,Online
T02010621,O0110621,C04684,Henry Johnson,40.0,Male,Small Business,2022-03-07,10:39:13,Retail Store
T02012009,O0112009,C03690,Henry Jones,21.0,Female,Consumer,2024-07-19,17:22:10,Online
T02006279,O0106279,C02326,James Jones,40.0,Male,Small Business,2023-11-16,20:45:21,Retail Store
T02006183,O0106183,C03607,Jack Allen,25.0,Non-binary,Small Business,2022-02-23,20:37:54,Online
T02003751,O0103751,C02989,Thomas Brown,24.0,Female,Small Business,2025-12-23,17:08:48,Retail Store
T02002818,O0102818,C00424,Sophia Jones,40.0,Male,Small Business,2023-12-13,14:09:18,Retail Store
T02003066,O0103066,C01957,Henry Nelson,43.0,Male,Consumer,2023-11-23,23:43:58,Online
T02013114,O0113114,C01376,Maya Harris,28.0,Female,Consumer,2022-08-31,11:56:42,Retail Store
T02016401,O0116401,C01369,Emily Davis,48.0,Female,New Customer,2022-02-22,12:31:58,Online
T02006425,O0106425,C04002,Maya Nelson,45.0,Female,Small Business,2025-10-02,11:17:23,Retail Store
T02016185,O0116185,C01106,Max Young,18.0,Male,New Customer,2022-11-16,18:38:35,Retail Store
T02009137,O0109137,C00757,Amelia Thomas,18.0,Male,New Customer,2022-11-17,19:35:44,Online
T02016575,O0116575,C01342,Mia Martin,51.0,Female,Small Business,2024-10-29,20:31:24,Retail Store
T02004555,O0104555,C02284,David Martin,23.0,Female,Small Business,2025-12-18,08:06:02,Online
T02015267,O0115267,C05556,Theo Jackson,32.0,Female,Premium,2023-10-01,09:30:48,B2B Portal
T02012207,O0112207,C00930,Amelia Allen,,Male,Returning Customer,2024-04-09,18:25:54,Online
T02002948,O0102948,C04922,Isla White,46.0,Female,Returning Customer,2025-12-24,09:52:05,Retail Store
T02006300,O0106300,C05138,Ella Clark,53.0,Male,Small Business,2023-11-15,12:29:48,Retail Store
T02004068,O0104068,C01566,Mia Williams,33.0,Male,Premium,2023-09-02,21:31:17,Online
T02008179,O0108179,C04914,Isla Anderson,27.0,Male,New Customer,2022-10-21,16:08:07,Online
T02002449,O0102449,C00225,Theo Harris,46.0,Female,Corporate,2023-11-15,01:17:55,B2B Portal
T02006119,O0103059,C02535,Sophia Anderson,47.0,Male,Returning Customer,2024-10-12,19:52:15,Online
T02002064,O0101032,C04331,Ava Scott,51.0,Male,New Customer,2022-12-16,18:34:56,Online
T02008121,O0108121,C02167,Max Williams,51.0,Female,New Customer,2022-01-17,14:42:32,B2B Portal
T02015202,O0115202,C01284,Mia Wright,20.0,Female,Returning Customer,2023-06-20,15:26:11,B2B Portal
T02002544,O0102544,C04365,Olivia Hall,45.0,Male,Corporate,2023-07-24,14:29:40,Online
T02011154,O0111154,C03565,George Martin,39.0,Female,Consumer,2024-04-26,12:03:48,Retail Store
T02003371,O0103371,C02559,James Williams,34.0,Male,Consumer,2024-12-22,15:26:38,Retail Store
T02001510,O0101510,C04267,Emma Taylor,19.0,Male,Consumer,2025-12-12,08:35:49,Retail Store
T02002639,O0101319,C02511,Samuel Johnson,43.0,Male,Consumer,2025-12-30,13:34:34,Retail Store
T02017224,O0108612,C03766,Nora Brown,38.0,Female,Consumer,2025-12-18,14:25:56,B2B Portal
T02009223,O0109223,C01493,Isla Miller,37.0,Male,Returning Customer,2022-10-13,14:47:09,Online
T02005742,O0105742,C03170,Michael Hall,25.0,Female,Small Business,2023-11-12,11:03:07,Retail Store
T02015289,O0115289,C03578,Emma White,18.0,Non-binary,Returning Customer,2023-03-14,18:48:37,B2B Portal
T02008737,O0108737,C04542,Isla Martin,25.0,Female,Consumer,2024-11-15,00:53:02,Retail Store
T02015638,O0115638,C05351,Evelyn Martin,33.0,Male,Small Business,2023-07-15,20:41:48,Retail Store
T02006376,O0106376,C01436,Chloe Smith,63.0,Male,Consumer,2023-10-30,22:26:20,Online
T02016949,O0116949,C01902,Noah Johnson,41.0,Female,Small Business,2022-09-10,20:56:58,Retail Store
T02012645,O0106322,C02466,Charlotte Harris,53.0,Female,Consumer,2023-03-27,16:03:00,B2B Portal
T02015213,O0107606,C00182,Amelia Wright,44.0,Female,Consumer,2023-11-10,15:25:05,Retail Store
T02004594,O0104594,C01890,Samuel Walker,38.0,Male,Consumer,2023-11-23,13:18:11,Retail Store
T02013830,O0113830,C05570,Grace Smith,43.0,Non-binary,Returning Customer,2024-08-02,18:33:42,B2B Portal
T02014914,O0107457,C01639,Alexander Green,37.0,Female,Consumer,2023-01-18,13:12:50,B2B Portal
T02016398,O0116398,C02485,Oscar Smith,33.0,Female,Corporate,2025-03-06,22:39:23,Online
T02017494,O0117494,C04381,Henry Allen,38.0,Female,Consumer,2023-10-10,14:51:32,Online
T02003337,O0101668,C03016,Emily Thompson,52.0,Female,Small Business,2024-11-25,20:34:33,Online
T02000266,O0100266,C04781,Sophie Green,45.0,Female,Returning Customer,2022-11-25,15:18:21,B2B Portal
T02012018,O0106009,C02865,George White,39.0,Female,Corporate,2024-12-24,14:25:36,Retail Store
T02010057,O0110057,C00416,Alexander Anderson,34.0,Female,Returning Customer,2025-03-13,12:14:28,Phone Order
T02017452,O0117452,C01614,Benjamin Walker,51.0,Male,Small Business,2024-12-13,15:39:06,B2B Portal
T02009746,O0109746,C01100,Emma Taylor,44.0,Female,Consumer,2022-02-15,14:17:45,Online
T02017591,O0108795,C02046,Olivia Miller,28.0,Male,Small Business,2025-09-11,16:12:26,Online
T02011784,O0105892,C04164,Noah Allen,44.0,Female,Consumer,2022-11-06,19:09:28,Online
T02005828,O0102914,C01865,Henry White,52.0,Male,Consumer,2022-09-06,13:47:27,Retail Store
T02005969,O0105969,C04213,Emma Wright,46.0,Female,Consumer,2025-01-30,17:32:14,Online
T02008246,O0108246,C05333,Leo Davis,23.0,Male,Consumer,2023-03-17,20:14:07,Online
T02002799,O0102799,C03991,Amelia Green,74.0,Male,Consumer,2023-07-24,07:25:21,Online
T02007469,O0107469,C00082,David Johnson,48.0,Female,Returning Customer,2023-08-16,14:41:34,Retail Store
T02003948,O0103948,C00250,Daniel Young,67.0,Male,Consumer,2025-09-19,14:50:51,Retail Store
T02007853,O0107853,C03693,William Thomas,30.0,Male,Consumer,2024-09-14,13:21:11,Online
T02011709,O0105854,C01208,Henry Thomas,35.0,Male,Premium,2025-05-08,14:21:56,Online
T02010695,O0110695,C02774,Max Baker,37.0,Male,Small Business,2025-12-15,17:02:18,Retail Store
T02007053,O0107053,C02153,Thomas King,32.0,Female,Returning Customer,2024-09-20,10:47:52,Retail Store
T02003780,O0103780,C01199,Sophie Jones,50.0,Female,Returning Customer,2025-10-09,10:55:35,Retail Store
T02004052,O0104052,C04873,Chloe Taylor,34.0,Male,Consumer,2025-01-24,15:47:04,Retail Store
T02007461,O0107461,C01291,Jack Walker,26.0,Male,Consumer,2025-04-27,14:16:06,Retail Store
T02005113,O0105113,C03399,Oscar Clark,27.0,Female,Consumer,2023-07-29,13:54:47,Retail Store
T02000541,O0100541,C04685,Olivia Miller,25.0,Male,Consumer,2025-03-23,17:09:29,Retail Store
T02010190,O0105095,C04936,Freya Taylor,53.0,Male,Returning Customer,2022-12-04,18:31:30,Online
T02013308,O0113308,C01051,Grace Green,52.0,Female,Returning Customer,2023-10-11,22:54:20,Online
T02008971,O0104485,C03128,Olivia Scott,51.0,Male,Consumer,2024-12-10,09:24:02,Phone Order
T02007249,O0103624,C02637,George Brown,33.0,Female,Small Business,2025-02-28,14:58:30,Retail Store
T02006872,O0103436,C02916,Evelyn Young,48.0,Male,Small Business,2025-01-02,12:55:33,Retail Store
T02003934,O0101967,C05487,Sophie Jones,44.0,Female,Small Business,2023-04-10,15:41:57,B2B Portal
T02014832,O0114832,C00174,Aria Adams,40.0,Non-binary,Small Business,2025-02-17,15:02:57,Phone Order
T02008442,O0108442,C02929,Leo Taylor,43.0,Female,Returning Customer,2025-03-21,21:07:16,Online
T02008413,O0104206,C04943,Emily White,28.0,Male,Consumer,2023-03-28,07:16:34,B2B Portal
T02009715,O0104857,C05384,Sophia Young,40.0,Male,Consumer,2022-11-21,19:37:15,Online
T02001603,O0101603,C00264,Evelyn Hall,29.0,Male,Returning Customer,2024-04-26,15:38:47,Online
T02005580,O0102790,C04383,Michael Anderson,37.0,Male,Small Business,2023-11-08,14:05:18,Online
T02003439,O0101719,C00907,Max Anderson,47.0,Male,Consumer,2025-10-13,14:39:54,Online
T02007691,O0107691,C01986,Amelia Walker,47.0,Male,Consumer,2024-12-27,15:15:19,B2B Portal
T02010456,O0110456,C00686,Max Harris,37.0,Female,Returning Customer,2023-02-14,13:19:41,B2B Portal
T02015845,O0115845,C00040,Nora Miller,64.0,Female,Consumer,2023-03-15,21:36:00,Online
T02011045,O0111045,C04897,Leo King,25.0,Female,Small Business,2023-02-07,12:42:59,Retail Store
T02014660,O0114660,C00687,David Baker,41.0,Male,New Customer,2022-12-11,10:29:39,Online
T02013735,O0106867,C05310,Theo Allen,24.0,Female,Corporate,2025-02-21,01:47:03,Online
T02004376,O0104376,C04174,Lily Hall,32.0,Female,Consumer,2023-10-18,16:56:49,Retail Store
T02003528,O0103528,C03809,Alexander Miller,31.0,Male,Returning Customer,2023-12-14,18:57:31,Online
T02006772,O0106772,C04552,Aria Brown,35.0,Female,Small Business,2025-01-10,11:40:17,Online
T02009136,O0109136,C00182,Amelia Wright,44.0,Female,New Customer,2022-10-07,15:54:10,Retail Store
T02009595,O0109595,C03959,Amelia King,41.0,Female,Returning Customer,2024-07-31,19:16:05,Online
T02013505,O0106752,C00211,Amelia Baker,33.0,Female,Small Business,2024-07-26,14:36:24,Retail Store
T02013535,O0113535,C01610,Daniel Adams,37.0,Female,Consumer,2025-11-27,15:27:19,Phone Order
T02017830,O0117830,C04050,Arthur Young,42.0,Non-binary,New Customer,2022-12-14,17:36:41,Retail Store
T02009764,O0109764,C03676,George Young,47.0,male,Consumer,2025-11-18,12:13:52,Phone Order
T02008598,O0108598,C02984,Sophia Nelson,41.0,Male,Consumer,2022-12-07,20:31:00,Retail Store
T02008690,O0108690,C03589,Arthur Nelson,28.0,Male,Consumer,2025-05-08,23:52:21,Online
T02002235,O0102235,C04147,Maya King,42.0,Female,Consumer,2023-08-18,19:31:12,Retail Store
T02004897,O0104897,C01343,Isla Johnson,50.0,Male,Small Business,2022-11-02,20:46:16,Online
T02017627,O0117627,C02720,Samuel Johnson,31.0,Female,Small Business,2022-12-30,17:39:40,Online
T02001546,O0100773,C03616,Mia Lewis,37.0,Male,New Customer,2022-03-12,13:01:10,Phone Order
T02013465,O0113465,C03838,Benjamin Thomas,19.0,Female,Returning Customer,2022-04-11,21:57:49,Online
T02003944,O0103943,C00602,Olivia Green,32.0,Male,Consumer,2025-05-11,13:07:48,Retail Store
T02001154,O0101154,C01977,George Moore,37.0,Male,Corporate,2024-09-19,10:29:22,Online
T02000136,O0100136,C04892,Olivia Walker,45.0,Female,Consumer,2025-09-22,11:57:15,Online
T02002287,O0102287,C05009,James Williams,44.0,Male,Consumer,2023-05-07,12:48:24,Phone Order
T02010113,O0110113,C04676,Grace Allen,47.0,Female,Consumer,2023-07-14,17:49:23,Online
T02011304,O0111304,C03652,Sophie Adams,19.0,Female,New Customer,2022-02-18,09:31:46,B2B Portal
T02009762,O0109762,C02080,Lucas Lewis,39.0,Male,Consumer,2024-05-19,10:12:37,Retail Store
T02003820,O0101910,C02218,Chloe Davis,36.0,Female,Small Business,2025-12-28,17:02:10,B2B Portal
T02009654,O0109654,C03689,George Wright,56.0,Female,Small Business,2023-11-04,18:19:01,Online
T02011832,O0111832,C02400,Chloe Hall,37.0,Male,Consumer,2024-07-01,14:59:25,Retail Store
T02011713,O0105856,C02054,Nora Lewis,41.0,Male,Consumer,2024-06-19,17:57:23,B2B Portal
T02012308,O0112308,C05044,Lucas Martin,40.0,Male,Consumer,2024-10-09,10:36:13,Online
T02003486,O0103486,C03135,Grace Scott,62.0,Female,New Customer,2022-07-28,10:07:33,Phone Order
T02015523,O0115523,C02487,Isla Thomas,26.0,Female,Consumer,2024-02-20,16:09:27,Retail Store
T02005965,O0105965,C04371,David Green,38.0,Male,Consumer,2025-12-07,15:49:29,Retail Store
T02017654,O0117654,C05031,Leo Jackson,27.0,Male,Small Business,2023-02-22,17:06:54,Online
T02014216,O0114216,C04617,Oscar Jones,44.0,Female,Consumer,2024-05-31,11:59:15,B2B Portal
T02010945,O0110945,C00892,Hannah Brown,31.0,Male,Returning Customer,2022-03-10,21:56:41,Online
T02005802,O0105802,C01611,George Hall,57.0,Female,Small Business,2023-08-07,18:35:29,Retail Store
T02010524,O0110524,C03738,Oscar Nelson,31.0,Female,Consumer,2023-09-25,13:48:51,Retail Store
T02013940,O0113940,C01279,Ava Miller,35.0,Female,Small Business,2024-05-25,13:06:22,B2B Portal
T02007336,O0107336,C01067,Aria Taylor,44.0,Female,Consumer,2024-07-30,12:02:38,Phone Order
T02000260,O0100130,C03383,Aria Baker,18.0,Non-binary,Corporate,2023-01-23,16:54:48,Retail Store
T02003727,O0103727,C04144,Michael Moore,29.0,Male,Returning Customer,2022-03-28,14:15:37,Online
T02004990,O0104990,C03293,Aria Adams,31.0,Male,Consumer,2023-03-25,17:15:44,B2B Portal
T02005155,O0105155,C03294,Oscar Baker,24.0,Female,New Customer,2022-01-28,12:26:18,Online
T02006430,O0106430,C00043,Aria Thomas,37.0,Female,Consumer,2025-09-20,18:05:10,Online
T02002461,O0102461,C05364,Hannah Wright,26.0,,Small Business,2025-04-02,13:56:11,Retail Store
T02009005,O0104502,C04425,Hannah Lewis,40.0,Female,Returning Customer,2025-05-06,07:59:38,B2B Portal
T02011859,O0105929,C05299,Sophie Jackson,32.0,,Consumer,2025-06-24,17:13:19,Retail Store
T02009504,O0109504,C05240,Ella Smith,33.0,Male,Returning Customer,2023-05-15,10:11:29,Online
T02006193,O0106193,C05317,Lily Thomas,46.0,Female,Small Business,2023-05-05,17:43:53,Online
T02005380,O0105380,C03959,Amelia King,41.0,Female,Consumer,2022-12-21,13:47:39,Retail Store
T02008707,O0108707,C03846,Jack Baker,35.0,Male,Small Business,2024-11-15,16:33:13,Retail Store
T02002990,O0102990,C00182,Amelia Wright,44.0,Female,Consumer,2022-04-22,20:39:44,Online
T02012407,O0112407,C04549,Amelia Walker,46.0,Female,Corporate,2024-02-10,19:59:35,Online
T02007347,O0107347,C01844,George Jones,19.0,Male,Consumer,2024-11-26,15:34:51,Retail Store
T02016259,O0116259,C04451,Ella Young,46.0,Male,Small Business,2024-11-11,17:12:19,Online
T02006804,O0106804,C05376,,68.0,Male,Consumer,2024-01-31,09:34:06,Phone Order
T02017898,O0108949,C00373,Mia Young,45.0,Female,Corporate,2022-04-28,16:25:49,B2B Portal
T02004693,O0102346,C02916,Evelyn Young,48.0,Male,Small Business,2023-10-11,11:08:13,B2B Portal
T02008474,O0108474,C03294,Oscar Baker,24.0,Female,Corporate,2025-10-01,11:59:04,B2B Portal
T02007586,O0107586,C02897,Jack Hall,37.0,Male,Consumer,2025-04-21,21:04:03,Online
T02010162,O0110162,C02485,Oscar Smith,33.0,Female,Corporate,2024-02-05,09:34:58,Retail Store
T02010580,O0110580,C00028,Michael Thompson,18.0,Male,Small Business,2024-11-14,14:51:37,Retail Store
T02001355,O0101355,C00224,James Walker,41.0,Male,Small Business,2023-12-24,19:01:02,Retail Store
T02013243,O0113243,C05103,Emily Martin,47.0,Female,Consumer,2023-11-02,10:56:46,Phone Order
T02002516,O0102516,C01705,Grace Hall,18.0,Non-binary,Returning Customer,2025-08-13,10:22:19,B2B Portal
T02014977,O0114977,C00081,Emma Smith,38.0,Female,Consumer,2025-07-15,16:33:47,Online
T02006124,O0103062,C04446,Freya Baker,47.0,Female,Small Business,2024-07-31,15:51:02,Retail Store
T02007120,O0103560,C03859,Jack Adams,45.0,Male,Corporate,2023-09-27,16:26:37,Retail Store
T02017907,O0108953,C01816,Thomas Jackson,,Non-binary,Premium,2024-03-01,18:41:53,Online
T02008107,O0108107,C01290,George Moore,21.0,Female,Consumer,2022-11-15,18:38:33,Retail Store
T02017030,O0117030,C01193,Chloe Adams,46.0,Male,Consumer,2024-06-06,16:58:16,Retail Store
T02002231,O0102231,C04601,,40.0,Female,Corporate,2022-12-07,10:13:05,Phone Order
T02012866,O0112866,C00730,Emily Harris,28.0,Female,Small Business,2023-12-14,19:14:59,Online
T02002959,O0102959,C00705,Noah Taylor,35.0,Male,Returning Customer,2024-07-15,10:17:36,B2B Portal
T02014187,O0114187,C02721,Arthur Nelson,49.0,Female,Returning Customer,2025-08-28,17:30:10,Retail Store
T02010437,O0110437,C04047,Ella Baker,18.0,Female,New Customer,2022-09-26,20:15:18,Online
T02006289,O0106289,C01643,Grace Williams,43.0,Male,Consumer,2023-11-30,12:54:07,B2B Portal
T02008810,O0108810,C01542,Nora Hall,49.0,Male,Consumer,2024-04-03,13:21:24,Retail Store
T02010458,O0110458,C00476,Maya Lewis,41.0,Female,Corporate,2022-06-06,15:52:55,Retail Store
